# Plataforma: APPCR Muelle CC
# Tipo: Estación Meteorológica
# Periodo: 2025-08-01 / 2025-08-31
# Generado: 2026-05-07 14:50:59 UTC
# Timestamps: 2496  Variables: 9
# Separador: TAB  |  Valor ausente: NaN
timestamp	Bar[hPa]	Dew Point Out[°C]	Heat Index Out[°C]	Rainfall Clicks[muestras]	Temp In[°C]	Temp Out[°C]	Wind Chill[°C]	Wind Dir Of Prevail[°]	Wind Speed Avg[km/h]
2025-08-28 02:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 02:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 02:42:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 02:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 02:50:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 02:51:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 02:52:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 02:53:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:00:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:01:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:02:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:03:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:10:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:11:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:12:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:13:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:20:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:21:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:22:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:23:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:30:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:31:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:32:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:33:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:42:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:50:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:51:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:52:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 03:53:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:00:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:01:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:02:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:03:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:10:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:11:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:12:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:13:03	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:20:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:21:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:22:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:23:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:30:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:31:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:32:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:33:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:42:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:50:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:51:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:52:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 04:53:03	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:00:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:01:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:02:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:03:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:10:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:11:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:12:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:13:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:20:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:21:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:22:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:23:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:30:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:31:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:32:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:33:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:42:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:50:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:51:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:52:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 05:53:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:00:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:01:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:02:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:03:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:10:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:11:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:12:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:13:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:20:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:21:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:22:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:23:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:30:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:31:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:32:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:33:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:42:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:50:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:51:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:52:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 06:53:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:00:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:01:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:02:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:03:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:10:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:11:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:12:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:13:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:20:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:21:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:22:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:23:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:30:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:31:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:32:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:33:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:42:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:50:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:51:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:52:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 07:53:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:00:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:01:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:02:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:03:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:10:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:11:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:12:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:13:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:20:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:21:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:22:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:23:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:30:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:31:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:32:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:33:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:42:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:50:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:51:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:52:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 08:53:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:00:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:01:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:02:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:03:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:10:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:11:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:12:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:13:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:20:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:21:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:22:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:23:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:30:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:31:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:32:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:33:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:42:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:50:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:51:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:52:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 09:53:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:00:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:01:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:02:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:03:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:10:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:11:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:12:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:13:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:20:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:21:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:22:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:23:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:30:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:31:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:32:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:33:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:42:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:50:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:51:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:52:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 10:53:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:00:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:01:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:02:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:03:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:10:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:11:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:12:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:13:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:20:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:21:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:22:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:23:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:30:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:31:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:32:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:33:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:42:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:50:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:51:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:52:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 11:53:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:00:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:01:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:02:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:03:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:10:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:11:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:12:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:13:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:20:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:21:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:22:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:23:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:30:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:31:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:32:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:33:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:42:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:50:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:51:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:52:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 12:53:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:00:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:01:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:02:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:03:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:10:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:11:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:12:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:13:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:20:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:21:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:22:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:23:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:30:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:31:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:32:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:33:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:40:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:41:01	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:42:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:43:02	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
2025-08-28 13:50:00	991.06	255.0	255.0	0.0	18.56	-90.0	-154.0	240.0	57.92
