# Plataforma: Estación EMAC - Caleta Córdova CMD0
# Tipo: Estación Meteorológica
# Periodo: 2026-06-01 / 2026-06-30
# Generado: 2026-07-01 12:26:43 UTC
# Timestamps: 4320  Variables: 3
# Separador: TAB  |  Valor ausente: NaN
timestamp	Dirección del Viento[°]	Temperatura Exterior[°C]	Velocidad del Viento[km/h]
2026-06-21 22:10:00	270.0	6.72	10.4
2026-06-21 22:20:00	270.0	6.38	11.7
2026-06-21 22:30:00	270.0	5.97	14.6
2026-06-21 22:40:00	247.5	6.38	7.2
2026-06-21 22:50:00	315.0	6.55	10.3
2026-06-21 23:00:00	247.5	6.13	12.1
2026-06-21 23:10:00	247.5	6.55	11.2
2026-06-21 23:20:00	247.5	6.05	13.7
2026-06-21 23:30:00	270.0	6.3	13.3
2026-06-21 23:40:00	247.5	5.97	22.1
2026-06-21 23:50:00	247.5	5.97	21.2
2026-06-22 00:00:00	247.5	5.88	20.0
2026-06-22 00:10:00	247.5	5.88	20.7
2026-06-22 00:20:00	247.5	5.88	17.6
2026-06-22 00:30:00	247.5	5.55	8.5
2026-06-22 00:40:00	247.5	5.47	12.6
2026-06-22 00:50:00	247.5	5.72	10.1
2026-06-22 01:00:00	247.5	5.55	13.3
2026-06-22 01:10:00	247.5	5.55	7.2
2026-06-22 01:20:00	270.0	5.47	9.7
2026-06-22 01:30:00	270.0	5.22	19.6
2026-06-22 01:40:00	247.5	5.55	21.4
2026-06-22 01:50:00	247.5	5.55	17.1
2026-06-22 02:00:00	247.5	5.63	7.6
2026-06-22 02:10:00	247.5	5.3	12.6
2026-06-22 02:20:00	247.5	5.22	15.7
2026-06-22 02:30:00	247.5	4.97	23.2
2026-06-22 02:40:00	247.5	4.97	13.7
2026-06-22 02:50:00	247.5	5.3	24.7
2026-06-22 03:00:00	247.5	5.13	20.0
2026-06-22 03:10:00	270.0	5.05	11.9
2026-06-22 03:20:00	292.5	5.05	0.4
2026-06-22 03:30:00	270.0	5.05	5.8
2026-06-22 03:40:00	292.5	5.47	8.6
2026-06-22 03:50:00	247.5	5.63	0.0
2026-06-22 04:00:00	292.5	5.55	1.1
2026-06-22 04:10:00	270.0	5.38	0.0
2026-06-22 04:20:00	292.5	5.22	0.0
2026-06-22 04:30:00	292.5	5.63	0.0
2026-06-22 04:40:00	270.0	6.63	7.2
2026-06-22 04:50:00	270.0	6.72	11.9
2026-06-22 05:00:00	270.0	6.13	9.9
2026-06-22 05:10:00	292.5	5.97	11.7
2026-06-22 05:20:00	247.5	5.88	10.4
2026-06-22 05:30:00	247.5	5.97	21.6
2026-06-22 05:40:00	247.5	6.05	20.9
2026-06-22 05:50:00	247.5	5.97	14.8
2026-06-22 06:00:00	247.5	5.88	23.9
2026-06-22 06:10:00	247.5	6.05	16.4
2026-06-22 06:20:00	247.5	6.13	9.9
2026-06-22 06:30:00	225.0	6.3	12.1
2026-06-22 06:40:00	247.5	6.38	0.0
2026-06-22 06:50:00	270.0	6.8	0.0
2026-06-22 07:00:00	247.5	6.8	0.0
2026-06-22 07:10:00	247.5	6.55	7.0
2026-06-22 07:20:00	247.5	6.55	0.0
2026-06-22 07:30:00	247.5	6.72	0.0
2026-06-22 07:40:00	247.5	6.97	0.0
2026-06-22 07:50:00	247.5	6.63	13.3
2026-06-22 08:00:00	225.0	6.63	4.5
2026-06-22 08:10:00	247.5	6.8	0.0
2026-06-22 08:20:00	270.0	6.88	2.0
2026-06-22 08:30:00	270.0	6.63	7.4
2026-06-22 08:40:00	247.5	6.72	7.4
2026-06-22 08:50:00	270.0	6.63	13.1
2026-06-22 09:00:00	270.0	6.55	7.7
2026-06-22 09:10:00	247.5	6.55	18.4
2026-06-22 09:20:00	292.5	6.55	14.6
2026-06-22 09:30:00	247.5	6.88	11.2
2026-06-22 09:40:00	270.0	7.38	11.9
2026-06-22 09:50:00	247.5	6.97	7.6
2026-06-22 10:00:00	270.0	7.55	12.4
2026-06-22 10:10:00	270.0	7.88	22.9
2026-06-22 10:20:00	247.5	8.05	20.0
2026-06-22 10:30:00	270.0	7.96	13.0
2026-06-22 10:40:00	247.5	7.96	15.5
2026-06-22 10:50:00	247.5	8.71	18.5
2026-06-22 11:00:00	270.0	9.8	9.7
2026-06-22 11:10:00	292.5	9.96	2.5
2026-06-22 11:20:00	247.5	9.8	15.1
2026-06-22 11:30:00	247.5	9.88	10.3
2026-06-22 11:40:00	247.5	9.96	19.6
2026-06-22 11:50:00	270.0	9.96	17.6
2026-06-22 12:00:00	247.5	10.05	16.0
2026-06-22 12:10:00	247.5	10.05	9.4
2026-06-22 12:20:00	292.5	10.3	14.4
2026-06-22 12:30:00	270.0	10.63	14.0
2026-06-22 12:40:00	270.0	10.71	16.2
2026-06-22 12:50:00	247.5	10.8	11.5
2026-06-22 13:00:00	270.0	10.97	2.9
2026-06-22 13:10:00	292.5	10.71	25.4
2026-06-22 13:20:00	292.5	10.71	13.7
2026-06-22 13:30:00	247.5	11.05	16.2
2026-06-22 13:40:00	247.5	11.13	11.9
2026-06-22 13:50:00	225.0	11.8	17.5
2026-06-22 14:00:00	225.0	12.3	9.9
2026-06-22 14:10:00	202.5	12.22	14.0
2026-06-22 14:20:00	225.0	12.3	13.5
2026-06-22 14:30:00	225.0	12.39	7.7
2026-06-22 14:40:00	292.5	12.47	16.7
2026-06-22 14:50:00	225.0	12.55	9.5
2026-06-22 15:00:00	202.5	12.55	9.9
2026-06-22 15:10:00	135.0	11.38	0.0
2026-06-22 15:20:00	135.0	10.63	6.3
2026-06-22 15:30:00	157.5	10.46	9.2
2026-06-22 15:40:00	135.0	10.97	0.0
2026-06-22 15:50:00	67.5	10.97	0.0
2026-06-22 16:00:00	337.5	11.97	0.0
2026-06-22 16:10:00	112.5	11.38	0.0
2026-06-22 16:20:00	112.5	11.47	0.0
2026-06-22 16:30:00	112.5	11.47	0.0
2026-06-22 16:40:00	157.5	12.3	0.0
2026-06-22 16:50:00	157.5	12.39	0.0
2026-06-22 17:00:00	135.0	11.72	0.0
2026-06-22 17:10:00	112.5	11.97	0.0
2026-06-22 17:20:00	112.5	12.39	0.0
2026-06-22 17:30:00	180.0	11.63	0.0
2026-06-22 17:40:00	0.0	10.55	0.0
2026-06-22 17:50:00	22.5	10.38	0.0
2026-06-22 18:00:00	225.0	9.55	0.0
2026-06-22 18:10:00	270.0	10.46	16.2
2026-06-22 18:20:00	292.5	10.21	0.7
2026-06-22 18:30:00	247.5	9.63	6.8
2026-06-22 18:40:00	270.0	9.46	21.8
2026-06-22 18:50:00	247.5	9.46	11.2
2026-06-22 19:00:00	247.5	9.46	0.4
2026-06-22 19:10:00	270.0	9.3	0.0
2026-06-22 19:20:00	247.5	9.21	0.0
2026-06-22 19:30:00	315.0	9.05	0.0
2026-06-22 19:40:00	225.0	9.21	0.0
2026-06-22 19:50:00	247.5	9.13	8.1
2026-06-22 20:00:00	247.5	9.38	14.4
2026-06-22 20:10:00	247.5	9.63	22.1
2026-06-22 20:20:00	247.5	9.71	21.8
2026-06-22 20:30:00	247.5	9.55	32.9
2026-06-22 20:40:00	247.5	9.46	25.4
2026-06-22 20:50:00	247.5	9.38	24.8
2026-06-22 21:00:00	270.0	9.71	20.9
2026-06-22 21:10:00	270.0	9.46	13.3
2026-06-22 21:20:00	247.5	9.3	14.9
2026-06-22 21:30:00	247.5	9.38	24.1
2026-06-22 21:40:00	247.5	9.63	27.0
2026-06-22 21:50:00	270.0	9.05	13.9
2026-06-22 22:00:00	247.5	8.88	7.0
2026-06-22 22:10:00	270.0	9.3	28.3
2026-06-22 22:20:00	247.5	9.13	18.5
2026-06-22 22:30:00	247.5	8.63	16.4
2026-06-22 22:40:00	247.5	9.05	18.9
2026-06-22 22:50:00	225.0	9.38	14.9
2026-06-22 23:00:00	202.5	9.13	18.9
2026-06-22 23:10:00	247.5	9.8	32.8
2026-06-22 23:20:00	225.0	9.96	18.7
2026-06-22 23:30:00	225.0	9.71	16.4
2026-06-22 23:40:00	225.0	9.55	16.2
2026-06-22 23:50:00	247.5	8.88	9.7
2026-06-23 00:00:00	247.5	8.21	15.1
2026-06-23 00:10:00	270.0	8.55	13.1
2026-06-23 00:20:00	247.5	8.55	13.3
2026-06-23 00:30:00	247.5	8.88	13.1
2026-06-23 00:40:00	270.0	8.8	4.1
2026-06-23 00:50:00	292.5	8.8	9.2
2026-06-23 01:00:00	292.5	8.71	4.5
2026-06-23 01:10:00	247.5	8.88	0.0
2026-06-23 01:20:00	225.0	9.46	11.7
2026-06-23 01:30:00	247.5	9.96	18.5
2026-06-23 01:40:00	225.0	9.96	25.4
2026-06-23 01:50:00	225.0	9.8	24.1
2026-06-23 02:00:00	202.5	9.63	23.8
2026-06-23 02:10:00	225.0	9.55	32.4
2026-06-23 02:20:00	225.0	9.46	24.5
2026-06-23 02:30:00	225.0	9.55	23.0
2026-06-23 02:40:00	247.5	9.63	16.2
2026-06-23 02:50:00	247.5	9.71	23.6
2026-06-23 03:00:00	225.0	9.88	22.7
2026-06-23 03:10:00	225.0	9.71	23.8
2026-06-23 03:20:00	225.0	9.71	27.7
2026-06-23 03:30:00	247.5	9.71	28.8
2026-06-23 03:40:00	247.5	9.05	25.6
2026-06-23 03:50:00	247.5	8.8	15.1
2026-06-23 04:00:00	247.5	8.63	16.6
2026-06-23 04:10:00	270.0	8.88	10.3
2026-06-23 04:20:00	270.0	8.63	5.6
2026-06-23 04:30:00	270.0	8.55	4.7
2026-06-23 04:40:00	270.0	8.46	5.0
2026-06-23 04:50:00	247.5	8.55	13.0
2026-06-23 05:00:00	247.5	8.38	13.5
2026-06-23 05:10:00	225.0	8.96	14.8
2026-06-23 05:20:00	225.0	9.3	10.6
2026-06-23 05:30:00	225.0	9.46	12.2
2026-06-23 05:40:00	225.0	8.96	10.1
2026-06-23 05:50:00	225.0	8.38	9.7
2026-06-23 06:00:00	225.0	9.05	20.0
2026-06-23 06:10:00	247.5	8.96	15.8
2026-06-23 06:20:00	247.5	9.05	21.1
2026-06-23 06:30:00	247.5	8.96	14.9
2026-06-23 06:40:00	247.5	8.63	22.1
2026-06-23 06:50:00	247.5	8.05	16.4
2026-06-23 07:00:00	247.5	7.38	10.4
2026-06-23 07:10:00	247.5	7.3	12.1
2026-06-23 07:20:00	247.5	7.71	15.3
2026-06-23 07:30:00	225.0	8.05	11.0
2026-06-23 07:40:00	225.0	7.8	17.3
2026-06-23 07:50:00	225.0	8.13	19.8
2026-06-23 08:00:00	247.5	8.05	20.2
2026-06-23 08:10:00	247.5	7.96	14.2
2026-06-23 08:20:00	225.0	7.8	25.2
2026-06-23 08:30:00	225.0	7.47	19.4
2026-06-23 08:40:00	202.5	7.71	24.5
2026-06-23 08:50:00	225.0	7.47	24.3
2026-06-23 09:00:00	225.0	7.38	14.2
2026-06-23 09:10:00	225.0	7.47	20.0
2026-06-23 09:20:00	225.0	7.8	18.9
2026-06-23 09:30:00	247.5	7.88	14.9
2026-06-23 09:40:00	247.5	7.22	15.3
2026-06-23 09:50:00	247.5	6.97	15.1
2026-06-23 10:00:00	247.5	7.8	8.6
2026-06-23 10:10:00	247.5	7.96	8.3
2026-06-23 10:20:00	225.0	8.21	16.7
2026-06-23 10:30:00	247.5	8.38	13.0
2026-06-23 10:40:00	225.0	8.46	17.5
2026-06-23 10:50:00	225.0	8.88	9.4
2026-06-23 11:00:00	225.0	9.3	26.3
2026-06-23 11:10:00	225.0	9.63	16.6
2026-06-23 11:20:00	225.0	9.8	18.2
2026-06-23 11:30:00	202.5	9.88	22.1
2026-06-23 11:40:00	202.5	10.13	13.3
2026-06-23 11:50:00	202.5	10.21	14.4
2026-06-23 12:00:00	180.0	10.21	15.7
2026-06-23 12:10:00	225.0	10.21	19.1
2026-06-23 12:20:00	180.0	10.3	16.6
2026-06-23 12:30:00	202.5	10.3	12.6
2026-06-23 12:40:00	180.0	10.3	14.2
2026-06-23 12:50:00	202.5	10.3	6.3
2026-06-23 13:00:00	180.0	10.3	16.2
2026-06-23 13:10:00	202.5	9.88	21.6
2026-06-23 13:20:00	157.5	9.96	5.4
2026-06-23 13:30:00	157.5	9.71	14.9
2026-06-23 13:40:00	157.5	9.96	17.3
2026-06-23 13:50:00	157.5	9.96	11.3
2026-06-23 14:00:00	180.0	9.96	13.3
2026-06-23 14:10:00	157.5	9.96	20.0
2026-06-23 14:20:00	157.5	9.8	17.5
2026-06-23 14:30:00	157.5	9.71	17.6
2026-06-23 14:40:00	157.5	9.63	13.5
2026-06-23 14:50:00	157.5	9.55	13.1
2026-06-23 15:00:00	157.5	9.46	11.3
2026-06-23 15:10:00	157.5	9.46	13.3
2026-06-23 15:20:00	135.0	9.55	6.3
2026-06-23 15:30:00	135.0	9.8	0.0
2026-06-23 15:40:00	112.5	9.71	0.0
2026-06-23 15:50:00	112.5	9.8	0.0
2026-06-23 16:00:00	112.5	9.96	0.0
2026-06-23 16:10:00	45.0	10.13	0.0
2026-06-23 16:20:00	337.5	9.88	0.0
2026-06-23 16:30:00	45.0	10.13	0.0
2026-06-23 16:40:00	45.0	10.46	0.0
2026-06-23 16:50:00	0.0	10.55	0.0
2026-06-23 17:00:00	0.0	9.8	13.9
2026-06-23 17:10:00	337.5	9.13	5.0
2026-06-23 17:20:00	0.0	8.88	10.1
2026-06-23 17:30:00	337.5	8.8	10.4
2026-06-23 17:40:00	0.0	8.63	14.0
2026-06-23 17:50:00	0.0	8.63	4.7
2026-06-23 18:00:00	337.5	8.3	10.8
2026-06-23 18:10:00	337.5	8.3	10.6
2026-06-23 18:20:00	337.5	8.3	9.5
2026-06-23 18:30:00	0.0	8.55	9.4
2026-06-23 18:40:00	0.0	8.63	11.0
2026-06-23 18:50:00	315.0	8.21	0.0
2026-06-23 19:00:00	292.5	7.22	5.0
2026-06-23 19:10:00	315.0	7.13	10.3
2026-06-23 19:20:00	292.5	6.72	5.4
2026-06-23 19:30:00	292.5	6.97	0.0
2026-06-23 19:40:00	247.5	6.3	0.0
2026-06-23 19:50:00	315.0	6.47	0.0
2026-06-23 20:00:00	315.0	6.63	0.0
2026-06-23 20:10:00	315.0	6.55	0.0
2026-06-23 20:20:00	315.0	6.38	0.0
2026-06-23 20:30:00	315.0	6.38	0.0
2026-06-23 20:40:00	247.5	5.97	0.0
2026-06-23 20:50:00	292.5	6.22	0.0
2026-06-23 21:00:00	292.5	6.55	0.0
2026-06-23 21:10:00	292.5	6.55	0.0
2026-06-23 21:20:00	292.5	6.38	0.0
2026-06-23 21:30:00	247.5	6.13	0.0
2026-06-23 21:40:00	247.5	5.88	0.0
2026-06-23 21:50:00	247.5	6.22	0.0
2026-06-23 22:00:00	270.0	6.63	0.0
2026-06-23 22:10:00	292.5	6.8	0.0
2026-06-23 22:20:00	315.0	7.22	0.0
2026-06-23 22:30:00	45.0	7.71	0.0
2026-06-23 22:40:00	45.0	7.88	0.0
2026-06-23 22:50:00	0.0	8.05	0.0
2026-06-23 23:00:00	337.5	8.13	0.0
2026-06-23 23:10:00	292.5	8.38	0.0
2026-06-23 23:20:00	292.5	8.63	10.1
2026-06-23 23:30:00	292.5	8.38	6.1
2026-06-23 23:40:00	292.5	8.21	6.7
2026-06-23 23:50:00	270.0	8.3	0.0
2026-06-24 00:00:00	270.0	8.55	12.2
2026-06-24 00:10:00	247.5	8.3	5.6
2026-06-24 00:20:00	247.5	8.46	9.9
2026-06-24 00:30:00	270.0	8.13	4.1
2026-06-24 00:40:00	270.0	8.05	21.1
2026-06-24 00:50:00	292.5	8.3	22.5
2026-06-24 01:00:00	292.5	7.96	13.1
2026-06-24 01:10:00	292.5	7.47	7.6
2026-06-24 01:20:00	315.0	7.38	10.3
2026-06-24 01:30:00	292.5	7.47	0.0
2026-06-24 01:40:00	270.0	7.38	0.0
2026-06-24 01:50:00	270.0	7.38	0.0
2026-06-24 02:00:00	247.5	7.3	0.0
2026-06-24 02:10:00	270.0	7.13	0.0
2026-06-24 02:20:00	270.0	7.22	2.2
2026-06-24 02:30:00	270.0	7.05	1.8
2026-06-24 02:40:00	247.5	7.13	16.2
2026-06-24 02:50:00	292.5	7.05	16.2
2026-06-24 03:00:00	270.0	6.88	9.5
2026-06-24 03:10:00	292.5	6.55	13.1
2026-06-24 03:20:00	247.5	6.3	14.0
2026-06-24 03:30:00	270.0	6.13	5.9
2026-06-24 03:40:00	270.0	5.97	0.0
2026-06-24 03:50:00	247.5	5.88	0.0
2026-06-24 04:00:00	270.0	5.97	0.0
2026-06-24 04:10:00	270.0	5.97	0.0
2026-06-24 04:20:00	270.0	6.05	0.0
2026-06-24 04:30:00	270.0	5.97	0.0
2026-06-24 04:40:00	292.5	6.05	3.2
2026-06-24 04:50:00	270.0	5.97	0.0
2026-06-24 05:00:00	225.0	5.88	0.0
2026-06-24 05:10:00	202.5	5.8	0.0
2026-06-24 05:20:00	202.5	5.72	0.0
2026-06-24 05:30:00	180.0	5.8	0.0
2026-06-24 05:40:00	202.5	5.72	0.0
2026-06-24 05:50:00	202.5	5.72	0.0
2026-06-24 06:00:00	225.0	5.72	0.0
2026-06-24 06:10:00	270.0	5.72	0.0
2026-06-24 06:20:00	247.5	5.63	0.0
2026-06-24 06:30:00	225.0	5.63	0.0
2026-06-24 06:40:00	180.0	5.63	0.0
2026-06-24 06:50:00	180.0	5.8	0.0
2026-06-24 07:00:00	180.0	5.97	0.2
2026-06-24 07:10:00	180.0	6.05	0.0
2026-06-24 07:20:00	247.5	5.97	0.0
2026-06-24 07:30:00	247.5	5.63	0.0
2026-06-24 07:40:00	225.0	5.8	5.6
2026-06-24 07:50:00	225.0	5.88	0.0
2026-06-24 08:00:00	225.0	5.97	0.0
2026-06-24 08:10:00	225.0	5.88	0.0
2026-06-24 08:20:00	225.0	5.88	0.0
2026-06-24 08:30:00	225.0	5.8	3.4
2026-06-24 08:40:00	225.0	5.88	5.8
2026-06-24 08:50:00	225.0	5.97	10.3
2026-06-24 09:00:00	247.5	6.05	5.8
2026-06-24 09:10:00	225.0	5.88	9.9
2026-06-24 09:20:00	202.5	5.8	14.9
2026-06-24 09:30:00	225.0	5.47	17.3
2026-06-24 09:40:00	202.5	5.47	13.7
2026-06-24 09:50:00	225.0	5.38	18.5
2026-06-24 10:00:00	202.5	5.47	18.9
2026-06-24 10:10:00	202.5	5.8	32.0
2026-06-24 10:20:00	202.5	6.05	26.6
2026-06-24 10:30:00	202.5	6.13	22.0
2026-06-24 10:40:00	180.0	6.72	34.2
2026-06-24 10:50:00	202.5	6.63	26.3
2026-06-24 11:00:00	225.0	6.47	22.7
2026-06-24 11:10:00	202.5	6.38	22.1
2026-06-24 11:20:00	202.5	6.3	24.3
2026-06-24 11:30:00	202.5	6.22	34.4
2026-06-24 11:40:00	225.0	6.3	35.8
2026-06-24 11:50:00	225.0	6.3	26.6
2026-06-24 12:00:00	202.5	6.05	35.6
2026-06-24 12:10:00	202.5	6.22	29.7
2026-06-24 12:20:00	202.5	6.22	31.7
2026-06-24 12:30:00	202.5	6.3	22.0
2026-06-24 12:40:00	202.5	6.38	28.6
2026-06-24 12:50:00	202.5	6.55	36.4
2026-06-24 13:00:00	202.5	6.47	32.8
2026-06-24 13:10:00	225.0	6.63	29.7
2026-06-24 13:20:00	225.0	6.88	32.8
2026-06-24 13:30:00	202.5	6.8	30.2
2026-06-24 13:40:00	225.0	6.72	34.2
2026-06-24 13:50:00	225.0	6.63	40.9
2026-06-24 14:00:00	202.5	6.72	28.8
2026-06-24 14:10:00	225.0	6.8	31.7
2026-06-24 14:20:00	225.0	6.97	29.5
2026-06-24 14:30:00	180.0	6.8	32.2
2026-06-24 14:40:00	202.5	7.05	36.7
2026-06-24 14:50:00	202.5	6.88	33.5
2026-06-24 15:00:00	202.5	6.88	31.0
2026-06-24 15:10:00	202.5	6.8	31.5
2026-06-24 15:20:00	202.5	6.55	40.9
2026-06-24 15:30:00	202.5	6.47	40.9
2026-06-24 15:40:00	202.5	6.3	30.6
2026-06-24 15:50:00	202.5	6.38	35.6
2026-06-24 16:00:00	157.5	6.55	34.7
2026-06-24 16:10:00	180.0	6.38	34.6
2026-06-24 16:20:00	180.0	6.47	24.5
2026-06-24 16:30:00	225.0	6.3	28.1
2026-06-24 16:40:00	202.5	6.3	19.8
2026-06-24 16:50:00	225.0	6.3	30.1
2026-06-24 17:00:00	225.0	6.3	20.7
2026-06-24 17:10:00	225.0	6.3	22.0
2026-06-24 17:20:00	247.5	6.47	18.9
2026-06-24 17:30:00	225.0	6.47	26.5
2026-06-24 17:40:00	225.0	6.47	14.0
2026-06-24 17:50:00	225.0	6.55	20.5
2026-06-24 18:00:00	225.0	6.55	28.4
2026-06-24 18:10:00	225.0	6.55	18.0
2026-06-24 18:20:00	225.0	6.47	14.9
2026-06-24 18:30:00	225.0	6.3	18.9
2026-06-24 18:40:00	270.0	6.22	12.1
2026-06-24 18:50:00	247.5	6.55	27.5
2026-06-24 19:00:00	247.5	6.55	11.3
2026-06-24 19:10:00	247.5	6.55	11.3
2026-06-24 19:20:00	247.5	6.3	15.7
2026-06-24 19:30:00	247.5	6.13	5.9
2026-06-24 19:40:00	315.0	5.72	14.6
2026-06-24 19:50:00	247.5	5.47	10.4
2026-06-24 20:00:00	247.5	5.38	0.0
2026-06-24 20:10:00	247.5	5.22	0.0
2026-06-24 20:20:00	225.0	5.3	0.0
2026-06-24 20:30:00	270.0	4.97	0.0
2026-06-24 20:40:00	270.0	4.97	0.0
2026-06-24 20:50:00	270.0	4.54	1.4
2026-06-24 21:00:00	270.0	4.54	9.7
2026-06-24 21:10:00	270.0	4.45	8.8
2026-06-24 21:20:00	247.5	4.71	17.5
2026-06-24 21:30:00	247.5	4.62	11.5
2026-06-24 21:40:00	247.5	4.11	7.9
2026-06-24 21:50:00	270.0	4.11	8.3
2026-06-24 22:00:00	225.0	3.59	13.3
2026-06-24 22:10:00	247.5	3.42	13.9
2026-06-24 22:20:00	270.0	3.51	17.6
2026-06-24 22:30:00	270.0	3.68	0.5
2026-06-24 22:40:00	247.5	3.94	0.0
2026-06-24 22:50:00	247.5	4.02	19.1
2026-06-24 23:00:00	292.5	4.45	0.0
2026-06-24 23:10:00	247.5	4.19	0.0
2026-06-24 23:20:00	270.0	4.11	14.8
2026-06-24 23:30:00	247.5	4.19	18.4
2026-06-24 23:40:00	292.5	4.71	4.1
2026-06-24 23:50:00	247.5	4.02	13.5
2026-06-25 00:00:00	270.0	4.19	0.0
2026-06-25 00:10:00	247.5	4.28	10.3
2026-06-25 00:20:00	270.0	4.19	15.1
2026-06-25 00:30:00	270.0	4.19	2.7
2026-06-25 00:40:00	270.0	4.11	9.5
2026-06-25 00:50:00	270.0	3.68	7.2
2026-06-25 01:00:00	270.0	3.59	0.0
2026-06-25 01:10:00	292.5	4.02	14.9
2026-06-25 01:20:00	225.0	3.85	0.0
2026-06-25 01:30:00	247.5	3.85	13.0
2026-06-25 01:40:00	247.5	3.16	20.2
2026-06-25 01:50:00	270.0	3.59	10.1
2026-06-25 02:00:00	292.5	3.68	9.0
2026-06-25 02:10:00	270.0	3.68	13.3
2026-06-25 02:20:00	270.0	3.94	9.9
2026-06-25 02:30:00	247.5	3.68	11.7
2026-06-25 02:40:00	270.0	3.68	10.3
2026-06-25 02:50:00	247.5	3.16	5.6
2026-06-25 03:00:00	247.5	3.42	0.0
2026-06-25 03:10:00	225.0	3.42	0.0
2026-06-25 03:20:00	247.5	3.33	0.0
2026-06-25 03:30:00	247.5	3.33	0.0
2026-06-25 03:40:00	247.5	3.08	0.0
2026-06-25 03:50:00	247.5	2.82	0.0
2026-06-25 04:00:00	247.5	2.99	0.0
2026-06-25 04:10:00	247.5	2.73	8.3
2026-06-25 04:20:00	247.5	2.82	13.9
2026-06-25 04:30:00	247.5	3.85	16.0
2026-06-25 04:40:00	247.5	3.85	15.1
2026-06-25 04:50:00	247.5	3.51	8.8
2026-06-25 05:00:00	247.5	3.94	0.0
2026-06-25 05:10:00	247.5	3.25	0.0
2026-06-25 05:20:00	247.5	3.16	0.0
2026-06-25 05:30:00	270.0	3.51	0.0
2026-06-25 05:40:00	247.5	3.42	0.0
2026-06-25 05:50:00	270.0	3.25	0.0
2026-06-25 06:00:00	292.5	3.25	0.0
2026-06-25 06:10:00	292.5	3.51	0.0
2026-06-25 06:20:00	270.0	3.25	0.0
2026-06-25 06:30:00	270.0	2.99	0.0
2026-06-25 06:40:00	270.0	2.56	0.0
2026-06-25 06:50:00	247.5	2.82	0.0
2026-06-25 07:00:00	247.5	3.16	0.0
2026-06-25 07:10:00	247.5	3.25	0.0
2026-06-25 07:20:00	247.5	3.08	0.0
2026-06-25 07:30:00	247.5	3.08	0.0
2026-06-25 07:40:00	247.5	3.25	0.0
2026-06-25 07:50:00	315.0	4.02	8.3
2026-06-25 08:00:00	247.5	3.94	0.0
2026-06-25 08:10:00	247.5	3.51	0.0
2026-06-25 08:20:00	247.5	3.59	0.0
2026-06-25 08:30:00	247.5	3.94	0.0
2026-06-25 08:40:00	247.5	4.19	0.0
2026-06-25 08:50:00	270.0	4.19	0.0
2026-06-25 09:00:00	270.0	4.28	0.0
2026-06-25 09:10:00	292.5	4.71	0.0
2026-06-25 09:20:00	292.5	5.05	0.0
2026-06-25 09:30:00	292.5	5.97	0.0
2026-06-25 09:40:00	247.5	5.3	0.0
2026-06-25 09:50:00	270.0	5.88	0.0
2026-06-25 10:00:00	247.5	5.72	0.0
2026-06-25 10:10:00	292.5	5.97	0.0
2026-06-25 10:20:00	247.5	4.79	0.0
2026-06-25 10:30:00	292.5	6.05	16.0
2026-06-25 10:40:00	292.5	6.55	9.5
2026-06-25 10:50:00	270.0	6.55	0.0
2026-06-25 11:00:00	270.0	6.63	0.0
2026-06-25 11:10:00	270.0	6.72	0.0
2026-06-25 11:20:00	270.0	6.72	0.0
2026-06-25 11:30:00	315.0	7.22	20.9
2026-06-25 11:40:00	315.0	7.55	21.4
2026-06-25 11:50:00	337.5	7.8	14.6
2026-06-25 12:00:00	337.5	7.71	14.2
2026-06-25 12:10:00	315.0	7.8	18.2
2026-06-25 12:20:00	292.5	7.71	13.7
2026-06-25 12:30:00	315.0	7.8	0.0
2026-06-25 12:40:00	337.5	7.96	7.9
2026-06-25 12:50:00	337.5	8.13	0.0
2026-06-25 13:00:00	270.0	8.13	0.0
2026-06-25 13:10:00	225.0	7.88	0.0
2026-06-25 13:20:00	225.0	7.71	0.0
2026-06-25 13:30:00	247.5	8.21	0.0
2026-06-25 13:40:00	247.5	8.46	0.0
2026-06-25 13:50:00	247.5	8.46	0.0
2026-06-25 14:00:00	247.5	8.71	0.0
2026-06-25 14:10:00	247.5	8.8	0.0
2026-06-25 14:20:00	337.5	9.63	0.0
2026-06-25 14:30:00	225.0	9.88	0.0
2026-06-25 14:40:00	112.5	9.71	0.0
2026-06-25 14:50:00	157.5	9.3	0.0
2026-06-25 15:00:00	135.0	9.3	0.0
2026-06-25 15:10:00	112.5	9.05	0.0
2026-06-25 15:20:00	135.0	9.13	0.0
2026-06-25 15:30:00	135.0	9.05	0.0
2026-06-25 15:40:00	67.5	9.46	0.0
2026-06-25 15:50:00	67.5	9.55	0.0
2026-06-25 16:00:00	157.5	9.55	2.3
2026-06-25 16:10:00	202.5	9.8	4.5
2026-06-25 16:20:00	180.0	9.38	0.0
2026-06-25 16:30:00	135.0	9.05	3.2
2026-06-25 16:40:00	135.0	8.88	0.0
2026-06-25 16:50:00	180.0	8.96	0.0
2026-06-25 17:00:00	247.5	9.46	1.3
2026-06-25 17:10:00	247.5	9.55	0.0
2026-06-25 17:20:00	0.0	9.71	23.9
2026-06-25 17:30:00	337.5	8.88	20.2
2026-06-25 17:40:00	337.5	8.8	32.8
2026-06-25 17:50:00	337.5	8.63	36.9
2026-06-25 18:00:00	337.5	8.63	17.6
